AssetId,AssetStatus,AssetName,Type,FromId,ToId,Diameter
17754,In Service,,Gravity,86341,83686,150
17756,In Service,,Gravity,76404,76405,150
17757,In Service,,Gravity,82333,76413,150
17758,In Service,,Gravity,81838,83692,150
17759,In Service,,Gravity,86351,76434,150
17760,In Service,,Gravity,80482,76455,250
17761,In Service,,Gravity,89292,86358,150
17762,In Service,,Gravity,87534,85933,225
17763,In Service,,Gravity,89300,80489,150
17764,In Service,,Gravity,78500,86363,150
17765,In Service,,Gravity,76509,82352,150
17766,In Service,,Gravity,76521,76519,150
17767,In Service,,Gravity,84654,87010,150
17768,In Service,,Gravity,81868,76569,150
17769,In Service,,Gravity,78513,76575,150
17770,In Service,,Gravity,76583,76584,150
17772,In Service,,Gravity,76609,87558,150
17773,In Service,,Gravity,88762,84670,150
17774,In Service,,Gravity,86388,76619,150
17775,In Service,,Gravity,84111,73860,300
17776,In Service,,Gravity,73716,87568,150
17778,In Service,,Gravity,73841,81071,150
17779,In Service,,Gravity,82710,84678,150
17780,In Service,,Gravity,81017,87124,150
17781,In Service,,Gravity,79464,78893,150
17782,In Service,,Gravity,83312,77178,150
17783,In Service,,Gravity,78533,86953,150
17784,In Service,,Gravity,84682,74105,150
17785,In Service,,Gravity,90897,74155,150
17786,In Service,,Gravity,86391,81411,150
17787,In Service,,Gravity,82018,79998,150
17788,In Service,,Gravity,86731,78736,150
17789,In Service,,Gravity,76651,87867,150
17790,In Service,,Gravity,88779,88974,150
17791,In Service,,Gravity,84966,85520,150
17792,In Service,,Gravity,74462,85434,150
17793,In Service,,Gravity,83325,87583,150
17794,In Service,,Gravity,74625,81480,150
17795,In Service,,Gravity,85984,77969,525
17796,In Service,,Gravity,83753,79887,150
17797,In Service,,Gravity,78547,74785,150
17798,In Service,,Gravity,88399,85601,150
17799,In Service,,Gravity,74898,79480,150
17800,In Service,,Gravity,85017,74927,150
17801,In Service,,Gravity,88791,88473,150
17802,In Service,,Gravity,75217,75216,150
17803,In Service,,Gravity,82999,86145,150
17804,In Service,,Gravity,75423,75421,150
17805,In Service,,Gravity,87593,75467,150
17806,In Service,,Gravity,85737,86166,150
17807,In Service,,Gravity,85994,75813,150
17808,In Service,,Gravity,80360,75832,150
17809,In Service,,Gravity,79490,75955,150
17810,In Service,,Gravity,76092,79329,150
17811,In Service,,Gravity,83766,81917,150
17812,In Service,,Gravity,76102,86285,150
17813,In Service,,Gravity,81837,84575,150
17814,In Service,,Gravity,79494,86322,150
17815,In Service,,Gravity,77408,80458,150
17816,In Service,,Gravity,86374,76556,150
17817,In Service,,Gravity,85226,82495,150
17818,In Service,,Gravity,77870,79124,150
17819,In Service,,Gravity,79125,76939,150
17820,In Service,,Gravity,81208,80124,150
17821,In Service,,Gravity,77874,88215,150
17822,In Service,,Gravity,88192,77885,150
17823,In Service,,Gravity,89597,85117,150
17824,In Service,,Gravity,77891,87101,150
17825,In Service,,Gravity,81215,84125,150
17826,In Service,,Gravity,77914,88219,150
17827,In Service,,Gravity,88222,73239,375
17828,In Service,,Gravity,79136,77933,150
17829,In Service,,Gravity,80141,86488,150
17830,In Service,,Gravity,89622,78768,150
17831,In Service,,Gravity,82517,77934,150
17832,In Service,,Gravity,88188,77725,150
17833,In Service,,Gravity,77959,87692,150
17834,In Service,,Gravity,88218,77899,150
17835,In Service,,Gravity,78001,86499,150
17836,In Service,,Gravity,78009,85256,175
17837,In Service,,Gravity,78011,83208,225
17838,In Service,,Gravity,88817,79155,150
17839,In Service,,Rising,87708,89581,300
17840,In Service,,Gravity,78026,82093,150
17841,In Service,,Gravity,85259,83211,150
17842,In Service,,Gravity,86508,85262,150
17843,In Service,,Gravity,86510,78050,150
17844,In Service,,Gravity,90047,90051,150
17845,In Service,,Storage,89681,89682,3000
17846,In Service,,Gravity,88821,89612,225
17847,In Service,,Gravity,88832,78108,150
17848,In Service,,Gravity,86517,80642,150
17849,In Service,,Gravity,78088,81259,150
17850,In Service,,Gravity,86519,78089,150
17851,In Service,,Gravity,78102,78623,150
17853,In Service,,Gravity,82558,84245,150
17854,In Service,,Gravity,78134,78133,150
17855,In Service,,Gravity,86525,85217,150
17856,In Service,,Gravity,81270,79572,150
17857,In Service,Southern Pipeline,Rising,89993,89124,710
17858,In Service,,Gravity,87736,82564,150
17859,In Service,,Gravity,78155,79575,150
17860,In Service,,Gravity,78135,88899,150
118343,In Service,,Gravity,142921,84815,150
124751,In Service,,Gravity,144796,79554,150
138774,In Service,,Gravity,138802,138803,150
138775,In Service,,Gravity,138803,138804,150
138776,In Service,,Rising,PS428,138805,150
138777,In Service,,Gravity,138805,138802,150
138778,In Service,,Gravity,138804,83075,150
138779,In Service,,Gravity,138818,138827,100
138780,In Service,,Gravity,81469,84121,150
138781,In Service,,Gravity,73804,138819,150
138782,In Service,,Gravity,77907,87947,150
138783,In Service,,Rising,138825,138824,75
138784,In Service,,Gravity,138808,138806,150
138785,In Service,,Rising,90053,138957,250
138786,In Service,,Rising,PS014,PS014-0201FE,600
138788,In Service,,Rising,PS010,138828,450
138789,In Service,,Rising,PS430,138814,160
138790,In Service,,Gravity,138814,138813,160
138791,In Service,,Gravity,138813,138812,160
138792,In Service,,Gravity,138811,79524,160
138793,In Service,,Gravity,138816,83561,50
138794,In Service,,Gravity,138827,73864,150
138795,In Service,,Rising,138826,138824,75
138796,In Service,,Gravity,138807,138806,150
138797,In Service,,Gravity,87104,77907,150
138798,In Service,,Gravity,138817,138805,150
138799,In Service,,Rising,141472,138824,375
138800,In Service,,Gravity,138812,138811,160
138801,In Service,,Gravity,138821,138818,100
138962,In Service,,Rising,PS431,138959,80
138963,In Service,,Rising,138961,139602,100
138965,In Service,,Gravity,77314,138964,150
139012,In Service,,Gravity,139010,139011,150
139013,In Service,,Gravity,139011,73540,150
139023,In Service,,Gravity,139020,139019,150
139024,In Service,,Gravity,139021,77670,150
139025,In Service,,Gravity,139022,139021,150
139026,In Service,,Gravity,139019,77670,150
139048,In Service,,Gravity,139036,139037,150
139049,In Service,,Gravity,139037,139042,150
139050,In Service,,Gravity,139038,139039,150
139051,In Service,,Gravity,139039,139040,150
139052,In Service,,Gravity,139040,139041,150
139053,In Service,,Gravity,139041,139042,150
139054,In Service,,Gravity,139042,80725,150
139055,In Service,,Gravity,139043,139044,150
139056,In Service,,Gravity,139044,139045,150
139057,In Service,,Gravity,139045,86061,150
139097,In Service,,Gravity,139095,139096,100
139098,In Service,,Gravity,139096,75219,150
139100,In Service,,Gravity,139099,88538,150
139104,In Service,,Rising,139103,139102,180
139105,In Service,,Gravity,139102,157697,225
139110,In Service,,Gravity,139109,81538,150
139115,In Service,,Gravity,139114,140550,150
139116,In Service,,Gravity,140550,73623,150
139135,In Service,,Gravity,139119,139121,150
139136,In Service,,Gravity,139120,139121,150
139137,In Service,,Gravity,139121,139126,150
139138,In Service,,Gravity,139132,139123,150
139139,In Service,,Gravity,139123,139124,150
139140,In Service,,Gravity,139124,139125,150
139141,In Service,,Gravity,139125,139126,150
139142,In Service,,Gravity,139126,139127,225
139143,In Service,,Gravity,139127,139128,225
139144,In Service,,Gravity,139128,PS144,225
139145,In Service,,Gravity,142842,139126,150
139146,In Service,,Gravity,139134,139130,150
139147,In Service,,Gravity,139129,139132,150
139148,In Service,,Gravity,139130,139129,150
139149,In Service,,Gravity,139131,139130,150
139213,In Service,,Gravity,139466,139212,150
139223,In Service,,Gravity,139217,81275,150
139224,In Service,,Gravity,139218,81275,150
139225,In Service,,Gravity,139222,79079,150
139226,In Service,,Gravity,139220,79576,150
139227,In Service,,Gravity,139221,139222,150
139270,In Service,,Gravity,139268,139267,150
139271,In Service,,Gravity,139267,139266,150
139272,In Service,,Gravity,139266,139265,150
139273,In Service,,Gravity,139265,139264,150
139274,In Service,,Gravity,139264,PS141,150
139275,In Service,,Gravity,139269,139266,150
139276,In Service,,Rising,PS141,83246,50
139295,In Service,,Gravity,141112,139289,150
139296,In Service,,Gravity,139288,139290,150
139297,In Service,,Gravity,139289,139290,150
139298,In Service,,Gravity,139290,139291,150
139299,In Service,,Gravity,139291,80642,150
139300,In Service,,Gravity,139292,139287,150
139301,In Service,,Gravity,139293,139289,150
139302,In Service,,Gravity,141432,139291,150
139358,In Service,,Gravity,139357,86115,150
139379,In Service,,Gravity,139376,139375,150
139380,In Service,,Gravity,139375,81982,150
139381,In Service,,Gravity,139377,86062,150
139382,In Service,,Gravity,139378,86062,150
139383,In Service,,Gravity,139374,81982,150
139406,In Service,,Gravity,139405,139129,150
139425,In Service,,Gravity,74985,139404,150
139427,In Service,,Gravity,139426,86916,700
139435,In Service,,Gravity,83053,139434,150
139439,In Service,,Gravity,84342,139438,150
139442,In Service,,Gravity,86647,73857,300
139451,In Service,,Gravity,139445,139446,150
139452,In Service,,Gravity,139446,139447,150
139453,In Service,,Gravity,139447,139448,150
139454,In Service,,Gravity,139448,139449,150
139455,In Service,,Gravity,139449,139450,150
139456,In Service,,Gravity,139450,73771,150
139470,In Service,,Gravity,139469,139468,100
139485,In Service,,Gravity,139468,139465,150
139486,In Service,,Gravity,139467,139466,150
139487,In Service,,Gravity,87659,139468,150
139488,In Service,,Gravity,139465,139467,150
139525,In Service,,Gravity,139524,83562,150
139526,In Service,,Gravity,139523,139524,150
139527,In Service,,Gravity,139522,82202,150
139528,In Service,,Gravity,139520,85785,150
139532,In Service,,Gravity,139521,85785,150
139543,In Service,,Gravity,139540,139541,150
139570,In Service,,Gravity,139541,89288,150
139572,In Service,,Gravity,139571,79646,150
139578,In Service,,Gravity,139576,139575,150
139579,In Service,,Gravity,139575,139574,150
139580,In Service,,Gravity,139574,73348,150
139603,In Service,,Rising,139602,73744,150
139606,In Service,,Gravity,139605,79561,150
139613,In Service,,Gravity,139608,139609,225
139614,In Service,,Gravity,139609,139610,225
139615,In Service,,Gravity,139610,139611,225
139616,In Service,,Gravity,139611,88422,300
139617,In Service,,Gravity,139609,139612,150
139619,In Service,,Gravity,82034,139608,225
139623,In Service,,Gravity,139622,139621,150
139624,In Service,,Gravity,139621,78623,150
139631,In Service,,Gravity,139629,139628,150
139648,In Service,,Gravity,139646,139645,300
139649,In Service,,Gravity,139645,139644,300
139650,In Service,,Gravity,139644,139647,300
139651,In Service,,Gravity,139647,139643,300
139652,In Service,,Gravity,139643,139642,300
139653,In Service,,Gravity,139642,81904,300
139663,In Service,,Gravity,87197,74813,300
139664,In Service,,Gravity,74813,139644,300
139679,In Service,,Gravity,139678,86582,150
139689,In Service,,Gravity,139685,139686,150
139690,In Service,,Gravity,139686,139687,150
139691,In Service,,Gravity,139687,139688,150
139692,In Service,,Gravity,139688,80616,150
139711,In Service,,Gravity,139709,86985,150
139712,In Service,,Gravity,139710,139709,150
139730,In Service,,Gravity,139729,81307,150
139742,In Service,,Gravity,139736,139734,150
139743,In Service,,Gravity,139735,139734,150
139744,In Service,,Gravity,139734,139737,150
139745,In Service,,Gravity,139737,139738,150
139746,In Service,,Gravity,139738,139740,150
139747,In Service,,Gravity,139740,139739,50
139748,In Service,,Gravity,139739,139741,50
139767,In Service,,Gravity,139759,139760,150
139768,In Service,,Gravity,139760,139761,150
139769,In Service,,Gravity,139762,139763,150
139770,In Service,,Gravity,139763,139761,150
139771,In Service,,Gravity,139761,139764,150
139772,In Service,,Gravity,139764,139765,150
139773,In Service,,Gravity,139765,84242,150
139843,In Service,,Gravity,75941,139835,280
139844,In Service,,Gravity,139837,139836,180
139845,In Service,,Gravity,139838,139837,180
139846,In Service,,Gravity,77567,139837,180
139847,In Service,,Gravity,139840,139839,180
139848,In Service,,Gravity,75940,139835,160
139849,In Service,,Gravity,139835,139836,280
139850,In Service,,Gravity,139836,139839,280
139851,In Service,,Gravity,139839,139841,280
139852,In Service,,Gravity,139841,139842,280
139857,In Service,,Gravity,83694,139886,150
139858,In Service,,Gravity,78835,139890,150
139874,In Service,,Gravity,139872,82482,150
139897,In Service,,Gravity,139887,139886,225
139898,In Service,,Gravity,139886,139888,225
139899,In Service,,Gravity,139888,139889,225
139900,In Service,,Gravity,139890,139887,225
139901,In Service,,Gravity,139891,139890,225
139902,In Service,,Gravity,139889,86347,225
139903,In Service,,Gravity,139892,139891,225
139904,In Service,,Gravity,81397,139891,150
139905,In Service,,Gravity,139893,139892,225
139906,In Service,,Gravity,88727,139893,225
139907,In Service,,Gravity,139894,88727,225
139908,In Service,,Gravity,139895,139894,225
139909,In Service,,Gravity,139896,139895,225
139910,In Service,,Gravity,139885,139896,225
139946,In Service,,Gravity,139914,82529,150
139947,In Service,,Gravity,139922,82529,150
139948,In Service,,Gravity,139919,139922,150
139949,In Service,,Gravity,139928,139932,150
139950,In Service,,Gravity,139932,139939,150
139951,In Service,,Gravity,139937,139939,150
139952,In Service,,Gravity,139939,139936,150
139953,In Service,,Gravity,139936,139938,150
139954,In Service,,Gravity,139931,139936,150
139955,In Service,,Gravity,139933,139934,150
139956,In Service,,Gravity,139934,139938,150
139957,In Service,,Gravity,139925,139918,150
139958,In Service,,Gravity,139918,139920,150
139959,In Service,,Gravity,139920,80626,150
139960,In Service,,Gravity,139938,139940,150
139961,In Service,,Gravity,139940,139943,150
139962,In Service,,Gravity,139943,139945,150
139963,In Service,,Gravity,139945,139944,150
139964,In Service,,Gravity,139942,139944,150
139965,In Service,,Gravity,139944,139930,150
139966,In Service,,Gravity,139926,139930,150
139967,In Service,,Gravity,139930,139935,150
139968,In Service,,Gravity,139941,139935,150
139969,In Service,,Gravity,139935,139923,150
139970,In Service,,Gravity,139923,139916,150
139971,In Service,,Gravity,139916,139913,150
139972,In Service,,Gravity,139913,139912,150
139973,In Service,,Gravity,139927,139929,150
139974,In Service,,Gravity,139929,139921,150
139975,In Service,,Gravity,139921,85254,150
139976,In Service,,Gravity,139915,139917,150
139977,In Service,,Gravity,139917,139924,150
139978,In Service,,Gravity,139924,139930,150
139979,In Service,,Gravity,139912,139911,150
139980,In Service,,Gravity,139911,88218,150
140120,In Service,,Gravity,140117,140116,150
140121,In Service,,Gravity,140116,81952,150
140122,In Service,,Gravity,140118,82603,150
140123,In Service,,Gravity,140119,84518,150
140129,In Service,,Gravity,140128,79815,150
140141,In Service,,Gravity,140140,79607,150
140153,In Service,,Gravity,140138,79702,150
140156,In Service,Blake Park Cricket Club Toilet Block,Rising,PS222,87836,50
140174,In Service,,Gravity,140159,140158,150
140175,In Service,,Gravity,140158,140160,150
140176,In Service,,Gravity,140160,140161,150
140177,In Service,,Gravity,140161,140162,150
140178,In Service,,Gravity,140162,140163,150
140179,In Service,,Gravity,140163,140164,150
140180,In Service,,Gravity,140164,140165,150
140181,In Service,,Gravity,140165,77988,150
140182,In Service,,Gravity,140166,140163,150
140183,In Service,,Gravity,140168,140167,150
140184,In Service,,Gravity,140167,140169,150
140185,In Service,,Gravity,140169,140170,150
140186,In Service,,Gravity,140170,140171,150
140187,In Service,,Gravity,140171,140164,150
140188,In Service,,Gravity,140172,140173,150
140189,In Service,,Gravity,140173,140165,150
140270,In Service,,Gravity,140268,75772,150
140271,In Service,,Gravity,140269,140268,150
140427,In Service,,Gravity,140422,140423,150
140428,In Service,,Gravity,140423,140424,150
140429,In Service,,Gravity,140424,140425,150
140430,In Service,,Gravity,140425,140426,150
140450,In Service,,Gravity,140446,140447,100
140451,In Service,,Gravity,140447,140448,100
140452,In Service,,Gravity,140448,140449,100
140461,In Service,,Rising,PS146,140458,300
140462,In Service,,Gravity,140458,140459,375
140463,In Service,,Gravity,140459,73451,375
140464,In Service,,Gravity,88821,140460,300
140465,In Service,,Gravity,140460,PS146,300
140468,In Service,,Gravity,140467,73390,150
140469,In Service,,Gravity,140466,140467,150
140483,In Service,,Storage,140482,140481,3000
140484,In Service,,Gravity,140481,140460,450
140502,In Service,,Gravity,140485,140498,150
140503,In Service,,Gravity,140490,140494,225
140504,In Service,,Gravity,140488,140489,150
140506,In Service,,Gravity,140487,140488,150
140507,In Service,,Gravity,140489,140490,225
140508,In Service,,Gravity,140486,140487,150
140509,In Service,,Gravity,140496,141259,300
140510,In Service,,Gravity,140495,140496,300
140511,In Service,,Gravity,140494,140495,300
140512,In Service,,Gravity,140493,140494,225
140513,In Service,,Gravity,140492,140493,225
140514,In Service,,Gravity,140491,140492,225
140515,In Service,,Gravity,140500,140491,225
140516,In Service,,Gravity,140499,140500,225
140517,In Service,,Gravity,140498,140499,225
